title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,url,categoryName,log_reviews,composite,tier,score_band
Cathédrale Restaurant,4.2,1396.0,112 E 11th St,New York,New York,US,https://taogroup.com/venues/cathedrale-new-york/,+1 212-888-1093,French restaurant,Mediterranean restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Cath%C3%A9drale%20Restaurant&query_place_id=ChIJJZKgh3JZwokRceJLj_PM7IY,French restaurant,7.242082359256962,30.417,Popular,4.0–4.5
Family Meal at Blue Hill,4.6,1341.0,75 W Washington Pl,New York,New York,US,https://www.bluehillfarm.com/,+1 212-539-1776,American restaurant,Family restaurant,Fine dining restaurant,Restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Family%20Meal%20at%20Blue%20Hill&query_place_id=ChIJi9BURJFZwokRDcqvIgxdXds,American restaurant,7.201916317531627,33.129,Popular,4.5–5.0
Bazár Tapas Bar and Restaurant,4.4,1273.0,31 W 26th St #2,New York,New York,US,http://www.bazarnomad.com/,+1 212-510-8155,Tapas restaurant,Bar,Brunch restaurant,Cocktail bar,Lunch restaurant,Restaurant,Wine bar,,,,,https://www.google.com/maps/search/?api=1&query=Baz%C3%A1r%20Tapas%20Bar%20and%20Restaurant&query_place_id=ChIJ60c5xqVZwokRv6aAYl8hT6s,Tapas restaurant,7.149916836132109,31.46,Popular,4.0–4.5
Lugo Lounge & Restaurant,4.5,564.0,10-89 Cypress Ave,Ridgewood,New York,US,https://lugoloungeny.com/,+1 718-366-5366,Restaurant,Live music venue,Spanish restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Lugo%20Lounge%20%26%20Restaurant&query_place_id=ChIJNYP1dy9cwokRjhKCxAX_Za4,Restaurant,6.336825731146441,28.516,Popular,4.0–4.5
"KTown Octopus House | Korean restaurant, Korean Spicy Seafood",4.6,137.0,195-02 47th Ave,Flushing,New York,US,,(347) 506-0172,Korean restaurant,Asian restaurant,Takeout Restaurant,Restaurant,Soup restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=KTown%20Octopus%20House%20%7C%20Korean%20restaurant%2C%20Korean%20Spicy%20Seafood&query_place_id=ChIJ7QvaspZhwokR25JCa4xVSN8,Korean restaurant,4.927253685157205,22.665,Small,4.5–5.0
Amy's Chinese Restaurant,4.3,261.0,47-46 Bell Blvd,Bayside,New York,US,https://www.amy4746.com/,(718) 279-0010,Chinese restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Amy's%20Chinese%20Restaurant&query_place_id=ChIJaw4bW-ZhwokR3T18rOkNbP4,Chinese restaurant,5.568344503761097,23.944,Small,4.0–4.5
Pearl Garden,4.5,342.0,145-08 14th Ave,Flushing,New York,US,https://pearlgardenflushing.com/,(718) 767-7854,Chinese restaurant,Asian restaurant,Taiwanese restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Pearl%20Garden&query_place_id=ChIJDQXGhL6KwokRXE-X1Y9DYwo,Chinese restaurant,5.83773044716594,26.27,Small,4.0–4.5
Ray's Café & Restaurant,4.4,89.0,205 City Island Ave,Bronx,New York,US,https://www.rayscaferestaurant.com/,(347) 346-9119,Breakfast restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ray's%20Caf%C3%A9%20%26%20Restaurant&query_place_id=ChIJrwc7ooeLwokRy6RcbxtXA6M,Breakfast restaurant,4.499809670330265,19.799,Micro,4.0–4.5
Ponticello Baybridge Italian Restaurant & Pizzeria,4.5,223.0,208-18 Cross Island Pkwy,Bayside,New York,US,https://www.ponticellobaybridgeitalian.com/,(718) 352-6606,Pizza restaurant,Italian restaurant,Delivery Restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ponticello%20Baybridge%20Italian%20Restaurant%20%26%20Pizzeria&query_place_id=ChIJJV4aU1yKwokRU8XBj4XuknA,Pizza restaurant,5.4116460518550396,24.352,Small,4.0–4.5
Bocconcini Pizzeria & Restaurant,4.6,233.0,254-19 Northern Blvd,Little Neck,New York,US,http://www.bocconcininy.com/,(718) 423-1192,Italian restaurant,Caterer,Pizza delivery,Pizza restaurant,Pizza Takeout,,,,,,,https://www.google.com/maps/search/?api=1&query=Bocconcini%20Pizzeria%20%26%20Restaurant&query_place_id=ChIJuykH4SiJwokR7Cf3lOytVD4,Italian restaurant,5.455321115357702,25.094,Small,4.5–5.0
Centre Pizzeria & Restaurant,4.3,506.0,254-25 Horace Harding Expy,Little Neck,New York,US,http://www.centrepizzeriany.com/,(718) 229-9879,Pizza restaurant,Caterer,Delivery Restaurant,Pizza Takeout,,,,,,,,https://www.google.com/maps/search/?api=1&query=Centre%20Pizzeria%20%26%20Restaurant&query_place_id=ChIJmXMhIueJwokR-dKhkkoB-DM,Pizza restaurant,6.2285110035911835,26.783,Popular,4.0–4.5
Mario's Pizza & Restaurant,4.5,148.0,163-01 29th Ave,Flushing,New York,US,,(929) 362-3055,Pizza restaurant,Restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Mario's%20Pizza%20%26%20Restaurant&query_place_id=ChIJr4W404OKwokRno6aEPp6yUM,Pizza restaurant,5.003946305945459,22.518,Small,4.0–4.5
Pho Top Restaurant,4.1,297.0,25-25 Parsons Blvd,Flushing,New York,US,https://www.photoprestaurant.com/,(347) 506-0119,Vietnamese restaurant,Asian restaurant,Pho restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Pho%20Top%20Restaurant&query_place_id=ChIJmYUn172LwokRnyELneMcCBg,Vietnamese restaurant,5.697093486505405,23.358,Small,4.0–4.5
Beef Bar Chinese Restaurant,4.0,66.0,41-87 Bowne St,Flushing,New York,US,,(347) 542-3606,Chinese restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Beef%20Bar%20Chinese%20Restaurant&query_place_id=ChIJewBhcqBhwokRPTnEwaXOzzQ,Chinese restaurant,4.204692619390966,16.819,Micro,3.5–4.0
El Milagro Grill & Bar,3.9,19.0,147-12 45th Ave,Flushing,New York,US,,(929) 705-4745,Restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Milagro%20Grill%20%26%20Bar&query_place_id=ChIJ75zygz5gwokR6KvSSsD1_A8,Restaurant,2.995732273553991,11.683,Micro,3.5–4.0
Il Sapore Restaurant & Pizzeria,4.3,147.0,44-17 Douglaston Pkwy,Douglaston,New York,US,https://ilsaporerestaurant.com/,(718) 224-8009,Restaurant,Pizza delivery,Pizza restaurant,Pizza Takeout,,,,,,,,https://www.google.com/maps/search/?api=1&query=Il%20Sapore%20Restaurant%20%26%20Pizzeria&query_place_id=ChIJ-2GoTACJwokReow0XOKySc8,Restaurant,4.997212273764115,21.488,Small,4.0–4.5
Happy Garden Bayside Restaurant,3.7,197.0,45-63 Bell Blvd,Bayside,New York,US,,(929) 381-1700,Chinese restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Happy%20Garden%20Bayside%20Restaurant&query_place_id=ChIJW5CjmCBhwokRz-vnouc2MTg,Chinese restaurant,5.288267030694535,19.567,Small,3.5–4.0
Tri Dynasty Chinese Restaurant,4.0,108.0,147-18 Northern Blvd,Flushing,New York,US,https://www.beyondmenu.com/51830.aspx,(718) 961-5100,Chinese restaurant,Delivery Restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tri%20Dynasty%20Chinese%20Restaurant&query_place_id=ChIJ1RYvECJgwokRYI3212ZOqiQ,Chinese restaurant,4.6913478822291435,18.765,Small,3.5–4.0
Chelsea Square Diner,4.2,1552.0,368 W 23rd St,New York,New York,US,https://www.chelseasquarediner.com/,+1 212-691-5400,Diner,Breakfast restaurant,Brunch restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Chelsea%20Square%20Diner&query_place_id=ChIJqYlpjrlZwokRI62BYbAFgY8,Diner,7.347943823148687,30.861,Popular,4.0–4.5
Barano Restaurant,4.4,686.0,26 Broadway,Brooklyn,New York,US,http://www.baranobk.com/,+1 347-625-5663,Italian restaurant,Dessert restaurant,Pasta shop,Pizza restaurant,Restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Barano%20Restaurant&query_place_id=ChIJ3_aKBdlbwokRB4MzhiifcfE,Italian restaurant,6.532334292222349,28.742,Popular,4.0–4.5
Balvanera,4.7,806.0,152 Stanton St,New York,New York,US,http://www.balvanerarestaurants.com/,+1 917-746-1660,Argentinian restaurant,Restaurant,South American restaurant,Steak house,Wine bar,,,,,,,https://www.google.com/maps/search/?api=1&query=Balvanera&query_place_id=ChIJvRNghoFZwokR8r6CDQqyalA,Argentinian restaurant,6.693323668269949,31.459,Popular,4.5–5.0
Joseph's Restaurant,4.5,374.0,3 Hanover Square,New York,New York,US,http://josephsnyc.com/,+1 212-747-1300,Northern Italian restaurant,Bar,Cocktail bar,Dessert restaurant,Italian restaurant,Meal delivery,Seafood restaurant,Vegetarian restaurant,Wine bar,,,https://www.google.com/maps/search/?api=1&query=Joseph's%20Restaurant&query_place_id=ChIJST0cgRZawokRNvJv5mhG57E,Northern Italian restaurant,5.926926025970411,26.671,Small,4.0–4.5
Yemen Café & Restaurant,4.5,3539.0,176 Atlantic Ave,Brooklyn,New York,US,https://yemencafe.com/yemencafrestaurantatlantic?utm_source=google,+1 718-834-9533,Yemeni restaurant,Cafe,Chicken restaurant,Dessert restaurant,Halal restaurant,Kebab shop,Mediterranean restaurant,Middle Eastern restaurant,Rice restaurant,,,https://www.google.com/maps/search/?api=1&query=Yemen%20Caf%C3%A9%20%26%20Restaurant&query_place_id=ChIJExC3nU9awokRgODOvdb3awc,Yemeni restaurant,8.17188200612782,36.773,Viral,4.0–4.5
La Diáspora Bar & Restaurant,4.6,195.0,91 Baxter St,New York,New York,US,https://www.diasporaofnyc.com/,+1 516-619-2177,Restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=La%20Di%C3%A1spora%20Bar%20%26%20Restaurant&query_place_id=ChIJIditVq1bwokRyr0RzNTyuGI,Restaurant,5.278114659230518,24.279,Small,4.5–5.0
Forgione,4.6,768.0,30 Hudson St,New York,New York,US,http://www.marcforgione.com/,+1 212-941-9401,American restaurant,Bar,New American restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Forgione&query_place_id=ChIJhSLc_R5awokReYEI4dyODxA,American restaurant,6.645090969505644,30.567,Popular,4.5–5.0
Tofubox,4.8,346.0,632 Grand St,Brooklyn,New York,US,https://tofuboxny.com/,+1 718-388-4232,Vegetarian restaurant,Chinese restaurant,Takeout restaurant,Restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tofubox&query_place_id=ChIJr32LL_BZwokRnzsM4-brn3M,Vegetarian restaurant,5.849324779946859,28.077,Small,4.5–5.0
"Decades Pizza | Bar and Restaurant in Ridgewood, Queens - NYC",4.6,256.0,6-90 Woodward Ave,Ridgewood,New York,US,http://decades.pizza/,+1 347-763-0018,Pizza restaurant,American restaurant,Bar,Cocktail bar,Italian restaurant,Pizza delivery,Pizza takeaway,Restaurant,Wine bar,,,https://www.google.com/maps/search/?api=1&query=Decades%20Pizza%20%7C%20Bar%20and%20Restaurant%20in%20Ridgewood%2C%20Queens%20-%20NYC&query_place_id=ChIJy-XYyNtfwokRnFoJaxU7k0A,Pizza restaurant,5.54907608489522,25.526,Small,4.5–5.0
Puglia,4.3,1495.0,189 Hester St,New York,New York,US,http://pugliaofnyc.com/,+1 212-966-6006,Italian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Puglia&query_place_id=ChIJfencLIhZwokRWDV5hTpFU74,Italian restaurant,7.310550158534422,31.435,Popular,4.0–4.5
Cibao,4.2,580.0,72 Clinton St,New York,New York,US,http://cibaorestaurant.com/,+1 212-228-0703,Nuevo Latino restaurant,Meal delivery,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Cibao&query_place_id=ChIJGarru4FZwokRhCrFKKyvH5s,Nuevo Latino restaurant,6.364750756851911,26.732,Popular,4.0–4.5
SHI,4.3,1482.0,47-20 Center Blvd,Long Island City,New York,US,http://shilic.com/,+1 347-242-2448,Japanese restaurant,Asian restaurant,Dessert restaurant,Pan-Asian restaurant,Restaurant,Sushi restaurant,,,,,,https://www.google.com/maps/search/?api=1&query=SHI&query_place_id=ChIJ3Yh5MCJZwokRn26xAVyciXg,Japanese restaurant,7.301822342137932,31.398,Popular,4.0–4.5
Rebel,4.4,424.0,29 Clinton St,New York,New York,US,https://rebelrestaurantandbarnyc.com/?utm_source=google,+1 917-388-3425,Haitian restaurant,American restaurant,Bar,Caribbean restaurant,Caterer,Chicken wings restaurant,Cocktail bar,Creole restaurant,Lounge bar,Seafood restaurant,,https://www.google.com/maps/search/?api=1&query=Rebel&query_place_id=ChIJSWsAjQlZwokRVLOHE_VU724,Haitian restaurant,6.052089168924417,26.629,Small,4.0–4.5
Mezquila Bar & Restaurant,4.8,101.0,634 4th Ave,Brooklyn,New York,US,https://www.grubhub.com/restaurant/mezquila-bar--tapas-634-4th-ave-brooklyn/5971600,+1 347-227-8981,Restaurant,Mexican restaurant,Bar,Taco restaurant,Tapas restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Mezquila%20Bar%20%26%20Restaurant&query_place_id=ChIJhW1_oiJbwokRGeMeu_fgE7M,Restaurant,4.624972813284271,22.2,Small,4.5–5.0
Qanoon,4.4,571.0,180 9th Ave,New York,New York,US,https://qanoonnyc.com/,+1 646-843-9711,Palestinian restaurant,Cocktail bar,Gluten-free restaurant,Mediterranean restaurant,Middle Eastern restaurant,Restaurant,Vegetarian restaurant,Wine bar,,,,https://www.google.com/maps/search/?api=1&query=Qanoon&query_place_id=ChIJgz5kSjlZwokRJiqyRnKWQ2g,Palestinian restaurant,6.349138991379798,27.936,Popular,4.0–4.5
SUteiShi Japanese Restaurant,4.6,731.0,24 Peck Slip,New York,New York,US,http://www.suteishi.com/,+1 212-766-2344,Japanese restaurant,Restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=SUteiShi%20Japanese%20Restaurant&query_place_id=ChIJGxpCtzxawokRWS7MVDYfA8E,Japanese restaurant,6.595780513961311,30.341,Popular,4.5–5.0
Angelo's Deli & Restaurant,3.1,31.0,47-01 Francis Lewis Blvd,Bayside,New York,US,,(718) 819-8857,Restaurant,Deli,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Angelo's%20Deli%20%26%20Restaurant&query_place_id=ChIJ9Wf5pthhwokRz73PuZLGOSc,Restaurant,3.4657359027997265,10.744,Micro,3.0–3.5
La Deportiva,4.0,25.0,146-05 34th Ave,Flushing,New York,US,,(646) 986-4755,Colombian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=La%20Deportiva&query_place_id=ChIJGw8KVBthwokRF6lHEaTRtWU,Colombian restaurant,3.258096538021482,13.032,Micro,3.5–4.0
City Island Chinese Restaurant,4.1,118.0,84-86 City Island Ave,Bronx,New York,US,,(718) 885-3775,Chinese restaurant,Delivery Restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=City%20Island%20Chinese%20Restaurant&query_place_id=ChIJpZB_B4aLwokRPv7vDm55Dqg,Chinese restaurant,4.77912349311153,19.594,Small,4.0–4.5
I Love Paraguay Restaurant,4.6,1482.0,43-16 Greenpoint Ave,Sunnyside,New York,US,http://www.ilovepy.com/,+1 718-786-5534,Paraguayan restaurant,Latin American restaurant,South American restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=I%20Love%20Paraguay%20Restaurant&query_place_id=ChIJ2YiAK9pewokRNHMumPYb3EU,Paraguayan restaurant,7.301822342137932,33.588,Popular,4.5–5.0
Bersi Ethiopian Restaurant,4.8,230.0,1049 Manhattan Ave,Brooklyn,New York,US,https://www.bersi.nyc/,+1 347-335-0920,Ethiopian restaurant,Vegan restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bersi%20Ethiopian%20Restaurant&query_place_id=ChIJVz93W-1ZwokRiyGvsbPtDRA,Ethiopian restaurant,5.442417710521793,26.124,Small,4.5–5.0
Tofu Tofu,4.7,1045.0,96 Bowery,New York,New York,US,http://www.tofutofukoreanbbq.com/,+1 917-442-5001,Korean restaurant,Takeout restaurant,Tofu restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tofu%20Tofu&query_place_id=ChIJhypZG4hZwokRDkOkLtRpBRM,Korean restaurant,6.952728644624869,32.678,Popular,4.5–5.0
The Avenue Restaurant & Bar,4.4,417.0,71-22 Myrtle Ave,Glendale,New York,US,http://www.avenueonline.nyc/,+1 347-725-3853,American restaurant,Brunch restaurant,Chicken wings restaurant,Hamburger restaurant,Lithuanian restaurant,Steak house,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Avenue%20Restaurant%20%26%20Bar&query_place_id=ChIJ30ABaXhewokRTYkJ--ZYdIA,American restaurant,6.035481432524756,26.556,Small,4.0–4.5
El Rey,4.2,425.0,1310 Broadway,Brooklyn,New York,US,https://elreydequisqueya.com/,+1 718-455-3290,Dominican restaurant,Breakfast restaurant,Meal delivery,Spanish restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Rey&query_place_id=ChIJNe7neRJcwokR00AInE-TllY,Dominican restaurant,6.054439346269371,25.429,Small,4.0–4.5
I Sodi,4.2,1044.0,314 Bleecker St,New York,New York,US,http://www.isodinyc.com/,,Tuscan restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=I%20Sodi&query_place_id=ChIJK2mBYJNZwokRIT4oANQ6OFY,Tuscan restaurant,6.951772164398911,29.197,Popular,4.0–4.5
Gran Torino,4.0,1025.0,131 Berry St,Brooklyn,New York,US,http://grantorinonyc.com/,,Restaurant,Bar,Cafe,Event venue,Italian restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Gran%20Torino&query_place_id=ChIJkXRIF7xZwokRWHXyMhvSNO8,Restaurant,6.933423025730715,27.734,Popular,3.5–4.0
Onieal's Grand Street | Restaurant & Bar,4.3,909.0,174 Grand St,New York,New York,US,http://onieals.com/soho,+1 212-941-9119,Bar & grill,Function room facility,Hamburger restaurant,Irish pub,Karaoke bar,Live music bar,Lounge bar,Takeout restaurant,Pub,Taco restaurant,,https://www.google.com/maps/search/?api=1&query=Onieal's%20Grand%20Street%20%7C%20Restaurant%20%26%20Bar&query_place_id=ChIJEUf6rIlZwokRHhWVMHCKqCY,Bar & grill,6.813444599510896,29.298,Popular,4.0–4.5
Nangma Restaurant & Bar,4.5,221.0,83-17 Broadway,Elmhurst,New York,US,,+1 347-730-6117,Tibetan restaurant,Sichuan restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Nangma%20Restaurant%20%26%20Bar&query_place_id=ChIJs4eWfnlfwokRtrchD1lEkBw,Tibetan restaurant,5.402677381872279,24.312,Small,4.0–4.5
Grey | Bar and Restaurant,4.3,617.0,43 W 26th St,New York,New York,US,http://greybarnyc.com/,+1 212-532-2643,Bar,New American restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Grey%20%7C%20Bar%20and%20Restaurant&query_place_id=ChIJtR9TuKVZwokRIKed0tq2lRg,Bar,6.42648845745769,27.634,Popular,4.0–4.5
Joe's,4.6,952.0,66-11 Forest Ave,Ridgewood,New York,US,http://www.joesrestaurantny.com/,+1 718-497-1300,Italian restaurant,,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Joe's&query_place_id=ChIJ7XYBGZ1ewokRCKXcLmlVdMY,Italian restaurant,6.859614903654202,31.554,Popular,4.5–5.0
Okinii,4.4,641.0,216 Thompson St,New York,New York,US,https://www.okiniiny.com/,+1 516-504-3615,Sushi restaurant,Japanese restaurant,Katsudon restaurant,Ramen restaurant,Seafood restaurant,Tempura donburi restaurant,Teppanyaki restaurant,Udon noodle restaurant,,,,https://www.google.com/maps/search/?api=1&query=Okinii&query_place_id=ChIJJQr1wJFZwokRD08Dy1xV9E8,Sushi restaurant,6.464588303689961,28.444,Popular,4.0–4.5
Edward Lunch & Restaurant (Misa),4.0,151.0,56 Lorraine St,Brooklyn,New York,US,,+1 718-260-8284,Dominican restaurant,Buffet restaurant,Catering food and drink supplier,Caterer,Chicken restaurant,Fast food restaurant,Restaurant,Rice restaurant,,,,https://www.google.com/maps/search/?api=1&query=Edward%20Lunch%20%26%20Restaurant%20(Misa)&query_place_id=ChIJJ9sSp4xawokR5uCnDYKgp_I,Dominican restaurant,5.0238805208462765,20.096,Small,3.5–4.0
Empanada Loca Restaurant & Bar,4.3,953.0,606 5th Ave,Brooklyn,New York,US,http://empanadaloca.com/,+1 929-590-5282,Latin American restaurant,American restaurant,Breakfast restaurant,Brunch restaurant,Lunch restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=Empanada%20Loca%20Restaurant%20%26%20Bar&query_place_id=ChIJFf22ReRawokRnamRnVfgWYs,Latin American restaurant,6.860663671448287,29.501,Popular,4.0–4.5
El Cofre,4.0,403.0,454 Myrtle Ave,Brooklyn,New York,US,https://elcofrerestaurant.com/DOMINICAN-RESTAURANT-CLINTON-HILL-BROOKLYN-NY.html,+1 718-935-1153,Dominican restaurant,Caribbean restaurant,Latin American restaurant,Restaurant,Spanish restaurant,,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Cofre&query_place_id=ChIJL_Hxm7hbwokRPmFfXQi5YfU,Dominican restaurant,6.0014148779611505,24.006,Small,3.5–4.0
Tavares Restaurant,4.2,469.0,"234 Cleveland Street Btw Fulton Street &, Atlantic Ave",Brooklyn,NY,US,https://order.online/business/tavares-restaurant-114518,+1 347-240-4609,Dominican restaurant,Latin American restaurant,Restaurant,Spanish restaurant,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tavares%20Restaurant&query_place_id=ChIJE8AbU7RdwokRd2sRVFD1hVc,Dominican restaurant,6.152732694704104,25.841,Small,4.0–4.5
Da Nonna Rosa Restaurant & Pizzeria,4.4,981.0,140 7th Ave,Brooklyn,New York,US,http://danonnarosas.com/,+1 718-788-6225,Southern Italian restaurant,Banquet hall,Bar,Catering food and drink supplier,Caterer,Italian restaurant,Pizza delivery,Pizza restaurant,Vegan restaurant,Vegetarian restaurant,,https://www.google.com/maps/search/?api=1&query=Da%20Nonna%20Rosa%20Restaurant%20%26%20Pizzeria&query_place_id=ChIJl6FlKQdbwokR_kzrYgx6HCE,Southern Italian restaurant,6.889591308354466,30.314,Popular,4.0–4.5
Benares Tribeca Indian Restaurant,4.2,2320.0,45 Murray St,New York,New York,US,http://www.benaresnyc.com/,+1 212-766-4900,Indian restaurant,Bar & grill,Catering food and drink supplier,Caterer,Fine dining restaurant,Indian takeaway,Takeout restaurant,North Indian restaurant,Punjabi restaurant,Vegetarian restaurant,,https://www.google.com/maps/search/?api=1&query=Benares%20Tribeca%20Indian%20Restaurant&query_place_id=ChIJ6e4q1BhawokRWWDyNSiQ4yo,Indian restaurant,7.749753406274437,32.549,Viral,4.0–4.5
Casa Restaurant,4.4,479.0,157 Duane St,New York,New York,US,http://www.casarestaurant.com/,+1 212-220-5352,Brazilian restaurant,Brunch restaurant,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Casa%20Restaurant&query_place_id=ChIJ98-dGZNZwokRkwahGPRgoMY,Brazilian restaurant,6.173786103901937,27.165,Small,4.0–4.5
